300 33585
146 222 10.4
146 223 10
146 224 8.13
146 225 9.65
146 226 9.62
146 227 8.5
146 228 11.4
146 230 7.88
146 232 7.9
146 233 8.33
146 234 11.5
146 235 10.1
146 236 9.71
146 239 9.01
146 240 8.57
146 241 6.13
146 242 7.92
146 243 9.34
146 244 11.9
146 251 8.77
146 252 7.19
146 253 9.94
146 254 8.3
146 256 11
146 259 9.56
146 260 7.77
146 261 9.59
146 262 7.22
146 264 7.26
146 267 10.3
146 268 10.1
146 269 10.9
146 271 6.86
146 272 10.3
146 274 11.6
146 276 8.83
146 277 10.1
146 278 11.7
146 279 11.3
146 285 10.1
146 288 11.4
146 289 10.9
146 292 10.1
146 293 9.23
146 296 11.3
146 297 10.6
146 299 7.09
147 3 9.51
147 10 10.2
147 15 11.8
147 16 8.81
147 22 8.56
147 23 8.02
147 26 8.98
147 38 11.6
147 39 9.21
147 43 8.23
147 45 9.16
147 52 6.65
147 55 10.2
147 56 7.49
147 58 10.7
147 60 10
147 62 10.8
147 67 8.41
147 71 8.49
147 80 11.9
147 96 8.49
147 98 11.2
147 102 7.66
147 103 11.9
147 109 8.21
147 110 9.25
147 111 8.58
147 118 7.2
147 122 9.3
147 123 9.62
147 127 10
147 128 10.2
147 139 6.86
147 140 7.04
147 141 11.4
147 146 11.8
147 148 6.01
147 149 11.5
147 152 9.3
147 153 10.6
147 156 9.61
147 157 7.98
147 158 9.7
147 159 7.04
147 160 9.03
147 163 6.83
147 164 10.8
147 166 8.01
147 168 7.25
147 169 6.04
147 170 7.48
147 172 9.38
147 174 9.68
147 176 10.5
147 178 9.41
147 180 9.98
147 181 11
147 184 11.9
147 186 11.1
147 187 8.25
147 188 7.46
147 189 11.7
147 191 6.35
147 194 7.15
147 195 6.92
147 196 7.71
147 197 8.69
147 198 11.5
147 200 8.57
147 201 6.22
147 202 11.6
147 203 10.1
147 205 11.3
147 206 10.1
147 211 8.47
147 213 6.44
147 216 9.13
147 219 12
147 221 11.7
147 222 11.6
147 223 10.7
147 224 9.61
147 226 10.8
147 229 7.73
147 231 9.75
147 234 8.92
147 237 7.48
147 241 10.6
147 247 6.01
147 249 8
147 250 9.9
147 251 6.15
147 255 6.38
147 257 10.7
147 259 10.3
147 260 6.58
147 262 9.32
147 263 6.92
147 264 10.8
147 265 11.2
147 271 6.45
147 272 10.5
147 277 8.52
147 280 9.93
147 281 8.8
147 282 8.92
147 283 8.08
147 284 10.8
147 286 8.57
147 287 9.81
147 288 11.9
147 289 9.37
147 295 6.97
147 296 9.97
147 297 11.9
147 298 10.3
147 299 11.5
148 7 7.1
148 9 10.2
148 14 10.3
148 15 9.26
148 16 11.8
148 19 7.71
148 20 9.53
148 27 9.5
148 28 6.58
148 29 7.13
148 30 7.53
148 35 11.6
148 41 10.2
148 46 7.96
148 49 7.57
148 53 10.9
148 61 11.1
148 62 10.1
148 63 10.7
148 64 9.97
148 67 7.48
148 69 9.8
148 79 11.2
148 81 9.38
148 86 9.68
148 99 6.87
148 102 10.8
148 106 10.8
148 114 9.53
148 115 7.64
148 116 7.15
148 120 6.6
148 123 10.2
148 124 9.95
148 128 10.4
148 131 7.03
148 134 10.9
148 135 9.89
148 136 7.07
148 142 7.02
148 143 6.09
148 149 9.93
148 151 7.54
148 153 10.3
148 154 11.9
148 156 8.57
148 157 8.43
148 159 11.2
148 160 6.8
148 162 11.1
148 163 6.85
148 164 8.45
148 166 11.1
148 168 9.11
148 169 11.8
148 170 8.71
148 172 7.33
148 173 6.9
148 175 8.54
148 177 6.21
148 182 7.58
148 183 10.9
148 184 8.44
148 185 10.8
148 187 6.56
148 190 8.12
148 192 8.63
148 193 7.15
148 196 9.04
148 198 9.54
148 202 11.1
148 205 12
148 209 7.98
148 212 11.5
148 213 11.4
148 216 7.47
148 217 7.31
148 219 6.81
148 220 9.46
148 221 9.32
148 223 6.9
148 226 8.49
148 227 6.31
148 232 9.86
148 237 6.11
148 241 10.3
148 242 6.68
148 244 11.4
148 248 9.75
148 250 10.6
148 251 10.1
148 258 10.5
148 260 10.5
148 261 10.1
148 263 9.19
148 264 6.07
148 265 11.3
148 266 11
148 267 7.19
148 269 8.64
148 270 11
148 271 10.8
148 273 8.98
148 275 9.61
148 276 9.49
148 277 11.3
148 278 8.69
148 282 11.6
148 283 6.61
148 285 6.19
148 286 7.37
148 288 6.52
148 292 11.9
148 295 9.2
148 296 7.39
149 0 11.6
149 1 12
149 11 10.8
149 15 11
149 16 9.5
149 17 9.1
149 21 6.36
149 27 6.82
149 36 9.71
149 37 7.49
149 46 6.86
149 57 10.1
149 61 11
149 64 6.11
149 66 7.42
149 69 7.58
149 75 9.71
149 76 10.8
149 77 11
149 79 11.1
149 82 6.75
149 89 9.56
149 94 11
149 110 11.8
149 111 9.31
149 116 10
149 124 10.7
149 126 8.98
149 128 11.7
149 133 9.23
149 134 11.8
149 136 6.52
149 144 7.04
149 146 11.3
149 150 11.1
149 152 10.4
149 157 7.37
149 159 7.74
149 160 9.93
149 162 10.2
149 164 8.05
149 167 9.97
149 170 7.48
149 172 7.66
149 173 10.9
149 175 9.54
149 177 6.13
149 178 7.81
149 181 9.32
149 182 9.74
149 185 10.6
149 186 11
149 187 8.83
149 190 11
149 194 9.67
149 195 7.03
149 197 9.39
149 199 6.67
149 201 7.93
149 202 6.57
149 203 6.29
149 205 6.03
149 207 9.71
149 209 7.41
149 211 9.54
149 212 8.94
149 216 9.81
149 217 6.82
149 219 6.53
149 225 8.99
149 231 11.1
149 232 7.16
149 233 9.9
149 234 10.3
149 237 6.4
149 239 7
149 240 8.43
149 242 9.86
149 243 10.2
149 244 11.2
149 246 6.7
149 248 10.2
149 251 8.85
149 253 11.5
149 254 9.17
149 256 9.52
149 257 9.07
149 258 8.48
149 259 9.5
149 261 7.38
149 262 9.79
149 263 8.39
149 264 6.95
149 265 11.9
149 269 10.3
149 272 9.34
149 274 6.68
149 275 11.9
149 277 8.69
149 282 8.41
149 285 9.76
149 287 10.6
149 289 8.44
149 290 11.3
149 293 11.3
149 294 6.72
149 295 11.5
149 296 11.9
149 298 10.4
150 4 10.7
150 23 7.82
150 27 6.24
150 29 8.14
150 34 11
150 35 11.8
150 50 10.3
150 61 8.71
150 63 11.3
150 67 11.1
150 70 7.05
150 77 9.13
150 78 9.07
150 80 10.2
150 88 9.25
150 90 8.37
150 91 9.55
150 99 8.96
150 106 8.95
150 114 7.16
150 115 6.19
150 134 12
150 143 8.19
150 147 10.8
150 148 9.95
150 151 9.99
150 152 9.32
150 154 10.3
150 155 9.35
150 156 9.37
150 157 9.35
150 158 8.5
150 159 7.71
150 160 10.9
150 165 8.49
150 168 7.71
150 169 10.4
150 171 8.01
150 172 10.8
150 175 9.56
150 178 10.1
150 179 6.35
150 180 7.02
150 181 6.69
150 182 7.34
150 184 10.6
150 185 11.9
150 186 7.95
150 187 6.14
150 192 9.64
150 193 10.8
150 194 11
150 196 10.8
150 198 7.77
150 202 9.56
150 204 11.6
150 206 9.22
150 207 6.95
150 209 7.07
150 211 11.8
150 212 10.3
150 214 10.4
150 217 8.26
150 219 6.96
150 223 11.8
150 228 8.99
150 229 7.52
150 233 10.3
150 235 6.49
150 236 6.91
150 237 11.3
150 239 11.2
150 240 10.1
150 241 10.5
150 242 6.63
150 243 9.32
150 244 6.13
150 245 10.6
150 247 8.65
150 248 6.16
150 249 11.7
150 250 11.1
150 253 11.5
150 256 8.83
150 258 7.23
150 259 10.8
150 260 7.4
150 262 11.3
150 264 7.62
150 265 8.47
150 268 7.63
150 269 6.43
150 270 10.3
150 271 8.74
150 272 8.49
150 273 7.69
150 276 8.77
150 277 10.6
150 278 7.65
150 281 7.15
150 282 7.74
150 284 10
150 287 10.7
150 288 6.65
150 289 7.86
150 291 10.8
150 294 9.27
150 295 6.91
150 297 6.49
150 298 11.5
150 299 7.87
151 1 6.08
151 5 10.6
151 6 7.5
151 7 6.83
151 8 9.6
151 14 9.45
151 15 8.49
151 23 10.5
151 24 7.46
151 26 6.63
151 28 11.8
151 32 11.9
151 33 8.2
151 44 10.7
151 51 7.56
151 54 6.32
151 59 11.8
151 60 9.79
151 74 11.9
151 76 11.2
151 92 11.4
151 93 9.55
151 96 11.1
151 98 11.2
151 101 10.7
151 106 7.43
151 108 8.49
151 109 11.3
151 116 6.46
151 126 9.46
151 131 12
151 135 6.02
151 138 9.65
151 152 10.2
151 153 10.6
151 154 10.4
151 156 7.79
151 158 6.89
151 160 10.6
151 162 8.27
151 163 8.43
151 165 10.7
151 167 8.33
151 168 7.7
151 171 8.16
151 172 6.4
151 173 7.24
151 175 8.06
151 178 9.69
151 182 10.8
151 183 6.13
151 184 7.37
151 187 11.1
151 189 11.2
151 190 10.9
151 191 11.2
151 193 9.5
151 195 7.57
151 196 11.3
151 200 10.7
151 201 11.9
151 202 11.7
151 204 11.6
151 210 10.2
151 211 10.7
151 215 10.1
151 216 12
151 220 10.6
151 221 10.9
151 222 6.52
151 224 11.3
151 231 8
151 232 6.78
151 234 11
151 236 11.8
151 239 8.64
151 243 8.41
151 244 8.56
151 245 8.77
151 246 11.2
151 247 7.71
151 248 7.35
151 249 7.1
151 251 11.8
151 252 11.8
151 254 11.6
151 256 7.94
151 259 6.11
151 260 8.69
151 262 10.7
151 264 9.82
151 266 9.45
151 267 6.26
151 270 7.26
151 272 10.5
151 273 8.03
151 275 7.81
151 278 8.59
151 280 11.4
151 282 9.05
151 283 9.28
151 284 11.2
151 285 9.62
151 286 9.56
151 288 10.6
151 290 11
151 291 10.1
151 294 6.85
152 1 8.68
152 2 6.11
152 4 9.46
152 7 9.51
152 15 6.52
152 27 9.61
152 30 8.26
152 33 7.06
152 35 8.32
152 40 6.59
152 51 11.7
152 55 8.33
152 56 10.4
152 58 6.91
152 63 8.53
152 64 8.89
152 67 8.75
152 73 7.89
152 75 9.63
152 81 8.09
152 95 7.33
152 98 10.3
152 104 11.1
152 105 8
152 108 9.9
152 110 11.9
152 121 6.74
152 124 8.18
152 126 11.7
152 131 9.85
152 135 9.43
152 137 7.81
152 142 10.7
152 145 10.9
152 154 9.68
152 155 7.77
152 159 8.92
152 162 11.2
152 164 9.2
152 166 8.52
152 167 8.2
152 170 8.76
152 174 7.17
152 182 9.88
152 183 11.2
152 184 9.02
152 187 11.6
152 188 7.9
152 189 11.2
152 190 8.78
152 193 8.88
152 194 8.85
152 197 10.3
152 198 10.4
152 199 7.21
152 200 9.37
152 204 11.1
152 205 10.3
152 207 9.1
152 208 11.6
152 209 9.84
152 210 9.99
152 212 6.96
152 215 9.03
152 216 6.1
152 217 6.28
152 218 10.2
152 219 11.7
152 220 7.37
152 221 11.6
152 222 9.07
152 223 6.3
152 226 8.62
152 227 8.68
152 228 11.2
152 230 10.8
152 233 7.06
152 235 11.6
152 236 9.01
152 244 9.07
152 246 9.15
152 248 6.24
152 253 11.2
152 254 9.71
152 257 7.36
152 258 11.3
152 259 11.1
152 261 11
152 262 11.6
152 264 6.55
152 266 6.32
152 267 10.3
152 272 9.93
152 274 10.6
152 275 6.89
152 276 6.06
152 279 11.5
152 280 11.4
152 281 9.36
152 284 6.78
152 285 6.87
152 289 6.14
152 294 9.68
153 0 11.5
153 2 7.04
153 3 7.28
153 4 7.36
153 8 8.43
153 11 10.6
153 15 8.91
153 17 6.15
153 18 8.11
153 30 7.29
153 31 11.2
153 32 9.43
153 34 9.75
153 40 9.84
153 41 8.82
153 44 8.48
153 50 10.5
153 53 7.15
153 54 11.8
153 56 11.7
153 57 9.37
153 59 7.8
153 60 6.34
153 61 10.8
153 66 9.01
153 67 9.97
153 74 11.5
153 76 10.8
153 78 12
153 80 8.51
153 82 6.27
153 86 6.11
153 88 11.2
153 96 6.17
153 105 8.71
153 106 12
153 108 9.71
153 126 9.27
153 130 6.08
153 138 9.28
153 140 7.37
153 142 7.6
153 144 8.8
153 152 7.08
153 156 8.87
153 157 7.8
153 161 11.6
153 162 10.1
153 164 7.17
153 165 6.76
153 166 9.86
153 168 6.69
153 169 9.76
153 172 10.1
153 174 8.86
153 179 9.92
153 180 8.51
153 181 9.8
153 182 7.72
153 184 8.99
153 186 8.14
153 187 11.7
153 189 6.37
153 191 10.1
153 192 10.6
153 193 9.15
153 195 7.75
153 197 8.84
153 198 7.69
153 199 10.3
153 202 7.14
153 208 11.4
153 209 6.28
153 213 9.82
153 214 11.9
153 215 10.6
153 216 6.3
153 217 7.55
153 219 10.5
153 223 6.44
153 224 6.9
153 227 6.58
153 230 7.74
153 232 9.61
153 236 8.91
153 237 8.95
153 240 7.25
153 241 11.8
153 242 9.39
153 244 9.32
153 245 7.99
153 246 9.04
153 248 7.42
153 249 7.74
153 252 9.64
153 253 6.1
153 254 7.04
153 256 11.4
153 257 9.86
153 260 7.36
153 262 7.24
153 264 9.88
153 266 11.8
153 267 6.99
153 268 7.04
153 269 8.21
153 272 7.83
153 274 8.65
153 276 11.6
153 277 7.25
153 279 6.34
153 283 6.61
153 285 6.11
153 286 6.98
153 287 8.78
153 288 9.71
153 289 7.88
153 290 6.29
153 295 10.2
153 296 7.66
153 298 11.9
153 299 9.07
154 7 8.87
154 9 8.81
154 12 11.5
154 14 7.01
154 19 8.59
154 21 11.9
154 33 7.11
154 36 9.59
154 40 9
154 47 10.6
154 50 8.93
154 53 8.1
154 58 10.8
154 59 10.8
154 62 7.65
154 65 11.4
154 67 8.25
154 68 8.09
154 78 11.9
154 82 6.3
154 87 11.8
154 89 6.76
154 90 7.38
154 92 6.31
154 94 9.45
154 96 9.68
154 103 8.08
154 109 11.8
154 131 7.68
154 134 7.29
154 147 9.44
154 156 11.2
154 159 6.68
154 160 7.03
154 162 10.9
154 163 10.6
154 164 9.7
154 165 11.3
154 166 6.33
154 168 10
154 170 10.2
154 171 7.8
154 172 8.69
154 173 9.43
154 174 8.24
154 175 7.96
154 176 6.74
154 178 11.9
154 179 10.8
154 180 9.56
154 181 10.7
154 184 9.97
154 185 11.5
154 187 7.5
154 190 10.6
154 193 6.56
154 200 7.08
154 205 7.2
154 206 10.5
154 207 6.68
154 208 6.08
154 209 10.5
154 210 11.7
154 211 6.42
154 215 11.5
154 217 11.5
154 219 10.2
154 222 6.75
154 223 6.2
154 225 11.5
154 227 7.21
154 228 9.63
154 229 8.01
154 230 6.35
154 231 11.9
154 234 8.25
154 236 6.34
154 237 11.5
154 239 11.6
154 240 10.1
154 241 7.44
154 244 9.82
154 245 7.64
154 249 11.6
154 252 8.83
154 254 10.4
154 255 9.52
154 257 9.81
154 262 8.39
154 264 11.8
154 266 6.36
154 268 7.47
154 270 10.6
154 272 6.34
154 273 10.7
154 274 8.17
154 276 9.07
154 277 9.1
154 278 8.78
154 279 6.97
154 280 6.27
154 281 9.82
154 282 8.07
154 283 7.71
154 286 9.93
154 289 11.2
154 291 9.09
154 293 11.1
154 294 9.74
154 296 6.93
154 298 10.5
154 299 7.71
155 8 6.16
155 10 6.08
155 11 8.68
155 15 6.14
155 16 9.17
155 17 9.8
155 20 9.7
155 26 6.64
155 27 8.11
155 34 11.7
155 40 8.95
155 43 7.01
155 46 8.53
155 48 10.6
155 53 6.39
155 54 11.9
155 56 9.66
155 59 9.23
155 63 12
155 67 6.52
155 69 6.37
155 71 10.8
155 73 8.81
155 76 11
155 78 7.62
155 80 10.7
155 90 6.02
155 92 9.3
155 94 7.7
155 97 6.77
155 100 6.24
155 101 10.6
155 102 11.1
155 105 6.99
155 110 7.84
155 112 11.1
155 114 7.45
155 115 6.47
155 116 11.6
155 125 10.7
155 128 9.05
155 139 9.42
155 140 8.57
155 143 8.77
155 144 8.56
155 146 9.9
155 147 6.58
155 153 10.2
155 154 11.2
155 157 7.02
155 159 9.13
155 161 8.31
155 163 9.86
155 165 11.7
155 167 6.54
155 170 11.6
155 171 10.9
155 172 9.58
155 174 11.7
155 175 7.29
155 179 9.88
155 180 8.54
155 183 7.93
155 184 9.03
155 185 8.34
155 191 10.6
155 196 10.8
155 197 6.12
155 198 8.53
155 200 6.32
155 202 11.5
155 207 11.8
155 209 9.96
155 213 11.3
155 214 9.38
155 216 10.2
155 217 11.2
155 220 6.16
155 221 11.8
155 223 10.6
155 224 11
155 225 9.63
155 226 11
155 229 9.21
155 230 7.2
155 232 6.41
155 237 6.74
155 238 9.98
155 243 9.08
155 244 9.5
155 247 7.38
155 248 11.1
155 249 9.93
155 252 6.32
155 253 6.21
155 255 8.56
155 258 8.26
155 259 11.4
155 260 6.75
155 261 8.5
155 263 6.63
155 264 8.04
155 265 8.82
155 266 11
155 269 11.9
155 272 9.44
155 273 10.4
155 274 8.15
155 276 7.59
155 278 8.8
155 281 7.71
155 285 11.9
155 286 11.3
155 287 10.9
155 288 10.2
155 289 10.4
155 291 7.94
155 293 8.64
155 295 10.5
155 298 8.36
155 299 7.72
156 0 6.93
156 8 8.45
156 9 10.3
156 10 9.78
156 19 6.61
156 28 10.7
156 29 9.44
156 30 8.46
156 37 9.51
156 42 9.55
156 43 10.5
156 46 7.14
156 53 7.99
156 60 8.16
156 62 8.75
156 63 10.3
156 71 10.6
156 73 10.8
156 78 7.3
156 79 8.95
156 83 7.23
156 86 11.2
156 88 10.6
156 99 8
156 100 10.9
156 101 7.2
156 103 7.48
156 114 7.3
156 116 11.1
156 118 8.49
156 122 6.69
156 123 9.06
156 127 6.29
156 129 10.3
156 130 7.26
156 131 7.04
156 136 6.25
156 140 7.84
156 145 11.1
156 146 9.52
156 155 11.4
156 160 7.92
156 163 6.26
156 165 6.44
156 166 11.1
156 167 9.01
156 169 8.34
156 171 8.99
156 175 10.9
156 176 11.1
156 178 9.84
156 183 8.36
156 185 10.6
156 187 10.9
156 188 10.1
156 190 6.08
156 191 9.08
156 194 10.1
156 196 11.1
156 198 9.62
156 201 11.4
156 202 10.7
156 203 6.2
156 204 11.1
156 205 10.3
156 206 7.81
156 207 7.12
156 210 7.54
156 211 8.84
156 215 7.31
156 217 7.14
156 219 10.4
156 221 10.2
156 222 9.33
156 226 6.4
156 230 9.87
156 231 10.7
156 237 6.1
156 238 6.27
156 239 6.58
156 240 7.89
156 241 8.63
156 242 8.16
156 245 10.3
156 246 6.92
156 247 8.94
156 249 8.73
156 251 7.26
156 252 8.15
156 253 11.2
156 255 7.45
156 256 7.73
156 258 10.3
156 260 7.54
156 261 10.5
156 262 8.37
156 270 9.96
156 274 6.85
156 275 11.7
156 276 10.9
156 277 7.33
156 280 11.7
156 283 9.79
156 284 6.79
156 285 8.73
156 287 6.04
156 288 6.19
156 290 11.2
156 293 10.5
156 294 8.29
156 295 10.4
156 296 9.61
156 297 10.1
156 298 9.98
157 0 6.89
157 2 6.43
157 7 8.97
157 9 6.08
157 10 8.4
157 14 6.12
157 16 7.09
157 17 9.83
157 19 9.65
157 28 6.05
157 32 10.9
157 35 7.45
157 37 9.8
157 39 9.29
157 43 6.18
157 44 11.1
157 49 11.8
157 59 9.78
157 60 7.19
157 62 7.06
157 71 7.1
157 75 8.98
157 82 9.8
157 83 11.2
157 90 10.4
157 93 6.81
157 95 11.9
157 97 9.07
157 99 7.66
157 106 8.67
157 110 7.97
157 112 11
157 113 8.92
157 115 10.8
157 126 10.4
157 136 8.43
157 140 8.18
157 145 6.92
157 146 8
157 151 7.49
157 156 11.3
157 158 11.6
157 161 8.78
157 162 8.23
157 164 10.8
157 169 6.94
157 171 7.13
157 174 11.5
157 178 7.48
157 179 10.5
157 182 10.5
157 184 11.6
157 186 6.45
157 188 10.3
157 189 9.01
157 192 8.78
157 193 10.3
157 194 10.7
157 195 11.1
157 196 11.5
157 198 6.16
157 200 7.05
157 202 11.9
157 203 8.12
157 206 8.67
157 207 9.36
157 210 9.96
157 211 8.2
157 214 8.85
157 217 8.8
157 219 6.16
157 222 6.51
157 224 10.8
157 225 7.2
157 226 11.7
157 227 11.4
157 229 7.88
157 230 9.87
157 232 7.63
157 240 6.13
157 244 10.5
157 247 11.7
157 248 11.7
157 249 8.54
157 251 7.54
157 253 10.7
157 254 10.4
157 256 10.2
157 258 7.54
157 260 9.37
157 261 8.37
157 267 9.45
157 268 11.3
157 269 6.04
157 271 11.2
157 272 8.99
157 273 10.9
157 276 11.9
157 277 9.34
157 278 10.2
157 279 7.56
157 284 8.23
157 287 7.4
157 290 9.54
157 293 9.38
157 295 7.47
157 298 6.83
158 2 6.62
158 7 6.07
158 24 8.06
158 29 7.55
158 31 6.33
158 32 12
158 34 8.31
158 36 6.56
158 37 7.89
158 39 6.61
158 51 11
158 54 9.24
158 59 11.5
158 63 9.44
158 64 9.53
158 66 11.6
158 67 6.36
158 71 7.31
158 78 11.7
158 79 8.59
158 81 7.78
158 83 6.59
158 85 11.4
158 94 7.43
158 97 7.25
158 100 7.97
158 110 10.4
158 112 11.4
158 114 11.9
158 116 9.84
158 118 10.4
158 123 8.41
158 128 11.5
158 140 7.27
158 144 9.32
158 148 7.01
158 149 8.95
158 152 9.54
158 153 10.4
158 154 8.45
158 155 11
158 159 10.2
158 162 7.89
158 164 6.82
158 166 9.85
158 168 9.48
158 169 10.5
158 174 9.88
158 176 9.1
158 177 7.73
158 179 9.59
158 180 8.09
158 181 6.61
158 182 6.83
158 183 10.8
158 184 11.4
158 187 7.37
158 192 6.24
158 194 10.5
158 201 7.72
158 203 11.8
158 204 8.14
158 205 11.5
158 207 9.14
158 209 6.44
158 211 9.71
158 219 8.36
158 222 7.07
158 224 8.71
158 225 7.2
158 227 11.8
158 228 10.2
158 229 10.4
158 230 10
158 231 11.3
158 232 7.36
158 233 12
158 234 6.78
158 237 7.62
158 238 8.41
158 239 6.14
158 240 6.86
158 241 11.6
158 242 8.47
158 243 8.46
158 244 7.89
158 247 7.58
158 249 6.67
158 253 6.22
158 256 6.65
158 257 11.3
158 258 11
158 260 7.44
158 262 10.7
158 264 7.25
158 266 8.01
158 267 7.07
158 268 11.1
158 270 7.79
158 271 10.2
158 272 9.96
158 274 6.21
158 276 11.2
158 277 7.85
158 278 9.98
158 280 12
158 281 10.6
158 282 11.2
158 287 7.61
158 288 7.78
158 291 6.6
158 292 10.7
158 298 9.47
159 8 7.06
159 10 10.8
159 12 11.6
159 16 10.1
159 19 10.6
159 23 6.95
159 26 8.62
159 29 8.98
159 37 9.02
159 39 9.25
159 42 8.4
159 45 8.57
159 50 7.99
159 53 8.24
159 61 11.5
159 63 9.87
159 64 6.78
159 69 6.82
159 72 8.63
159 77 6.21
159 81 11
159 82 10.6
159 88 11.8
159 90 10.1
159 93 10.7
159 108 6.82
159 109 9.48
159 119 8.29
159 120 10.2
159 124 8.19
159 125 10.8
159 127 8.81
159 128 11.1
159 131 6.02
159 132 7.06
159 133 8.68
159 134 8.66
159 136 10.8
159 141 10.5
159 145 8.53
159 153 10.9
159 156 7.59
159 157 10.5
159 160 6.23
159 161 10.3
159 162 7.23
159 163 8.01
159 167 9.17
159 168 9.5
159 170 11.9
159 173 9.12
159 175 7.62
159 177 10.2
159 178 10.1
159 179 10.6
159 182 10.1
159 187 8.09
159 189 10.6
159 194 11.9
159 198 7.62
159 199 7.61
159 200 11.4
159 203 9.23
159 206 8.74
159 207 8.01
159 208 8.38
159 212 11.3
159 214 11
159 215 8.46
159 220 9.68
159 222 9.58
159 223 11.1
159 225 10.4
159 228 7.08
159 229 6.66
159 230 6.54
159 232 7.43
159 234 9.92
159 238 8.6
159 242 11
159 245 8.45
159 246 6.55
159 247 9.49
159 251 8
159 254 11.5
159 259 8.14
159 261 7.85
159 262 11.5
159 264 11.7
159 265 11.9
159 267 11.1
159 268 7.05
159 269 10.8
159 270 8.98
159 271 7.55
159 272 11.4
159 273 9.91
159 278 6.84
159 279 9.59
159 280 8.54
159 282 9.45
159 283 9.69
159 284 10.1
159 285 9.06
159 287 9.29
159 289 8.87
159 292 9.17
159 297 10.9
160 1 11.2
160 2 10.2
160 8 11.8
160 12 7.27
160 16 10
160 18 10.6
160 21 9.52
160 28 7.11
160 36 8.29
160 39 9.31
160 43 11.1
160 49 10.3
160 54 10.7
160 57 7.87
160 58 11.2
160 62 10.2
160 64 7.17
160 75 8.32
160 78 11.5
160 83 6.55
160 87 7.78
160 88 9.29
160 90 9.86
160 100 6.16
160 101 9.05
160 104 7.28
160 105 11.6
160 109 6.1
160 111 6.33
160 113 11.6
160 117 8.64
160 118 11.1
